stage,edge_size,edge_ent,node_feat_size,node_feat_ent,lr,epochs,graph_idx,node_type,node_idx,target_value,seed_runs,feature_mask_var_mean,edge_mask_var_mean,mask_var_mean
B,1e-12,1e-12,0.01,0.01,0.01,150,650,H,15,-0.01910228095948696,5,0.009952136758273576,0.001704386919918761,0.005828261839096169
B,1e-12,1e-12,0.001,1e-06,0.01,150,380,H,2,-0.11749634146690369,5,0.00851219018852657,0.0036396387910073713,0.006075914489766971
B,1e-12,1e-12,0.001,1e-05,0.01,150,380,H,2,-0.11749634146690369,5,0.008516696163607045,0.003641452926297717,0.006079074544952381
B,1e-12,1e-12,1.0,0.1,0.01,150,650,H,12,-0.10497073829174042,5,0.004413811091094274,0.008123552144340067,0.006268681617717171
B,1e-12,1e-12,1.0,0.0001,0.01,150,650,H,12,-0.10497073829174042,5,0.004545025210774928,0.008126797627878376,0.006335911419326652
B,1e-12,1e-12,1.0,1e-05,0.01,150,650,H,12,-0.10497073829174042,5,0.004545246920683192,0.008126836028637001,0.0063360414746600965
B,1e-12,1e-12,1.0,1e-06,0.01,150,650,H,12,-0.10497073829174042,5,0.004545268510849998,0.00812683506334615,0.006336051787098074
B,1e-12,1e-12,1.0,0.01,0.01,150,650,H,12,-0.10497073829174042,5,0.0046275642932211165,0.008112153035793029,0.006369858664507073
B,1e-12,1e-12,1.0,0.001,0.01,150,650,H,12,-0.10497073829174042,5,0.004650069356023644,0.008121458536936998,0.006385763946480321
B,1e-12,1e-12,1e-05,0.0001,0.01,150,490,H,6,-0.1284528225660324,5,0.01067272694014451,0.0028467900357351536,0.006759758487939832
B,1e-12,1e-12,0.001,0.001,0.01,150,380,H,2,-0.11749634146690369,5,0.00971648527641497,0.003856429131583354,0.006786457203999162
B,1e-12,1e-12,0.001,0.01,0.01,150,380,H,2,-0.11749634146690369,5,0.009969319332951048,0.003677476873065437,0.006823398103008242
B,1e-12,1e-12,1e-06,0.0001,0.01,150,490,H,6,-0.1284528225660324,5,0.010870867111806052,0.0028556683298049277,0.006863267720805489
B,1e-12,1e-12,1.0,0.001,0.01,150,380,H,2,-0.11749634146690369,5,0.005250873447544201,0.009308281390117941,0.007279577418831071
B,1e-12,1e-12,1.0,1e-06,0.01,150,380,H,2,-0.11749634146690369,5,0.005253796612469927,0.009310414180239663,0.007282105396354795
B,1e-12,1e-12,1.0,1e-05,0.01,150,380,H,2,-0.11749634146690369,5,0.00525376994810616,0.009310465346828707,0.007282117647467433
B,1e-12,1e-12,1.0,0.0001,0.01,150,380,H,2,-0.11749634146690369,5,0.005253507125554498,0.00931109943631867,0.007282303280936584
B,1e-12,1e-12,1.0,0.01,0.01,150,380,H,2,-0.11749634146690369,5,0.005224741917895639,0.009405746059693881,0.00731524398879476
B,1e-12,1e-12,1.0,0.1,0.01,150,380,H,2,-0.11749634146690369,5,0.004976717490221736,0.009660839783515913,0.007318778636868825
B,1e-12,1e-12,0.001,0.01,0.01,150,640,H,0,0.13790667057037354,5,0.014545556648048378,0.0004146152338616105,0.0074800859409549945
B,1e-12,1e-12,0.0001,0.01,0.01,150,640,H,0,0.13790667057037354,5,0.014575253464581802,0.0004204057848060928,0.007497829624693947
B,1e-12,1e-12,1e-05,0.01,0.01,150,640,H,0,0.13790667057037354,5,0.014577636900334484,0.0004222240197769622,0.007499930460055723
B,1e-12,1e-12,1e-06,0.01,0.01,150,640,H,0,0.13790667057037354,5,0.014585686611642884,0.0004277587913084346,0.007506722701475659
B,1e-12,1e-12,0.1,0.1,0.01,150,380,H,2,-0.11749634146690369,5,0.003003054589432425,0.013476022099151377,0.008239538344291902
B,1e-12,1e-12,0.01,0.1,0.01,150,650,H,12,-0.10497073829174042,5,0.014195111843007332,0.002995206752261197,0.008595159297634264
B,1e-12,1e-12,0.0001,0.01,0.01,150,650,H,15,-0.01910228095948696,5,0.014981697976155525,0.0024468314938322065,0.008714264734993865
B,1e-12,1e-12,1e-05,0.01,0.01,150,650,H,15,-0.01910228095948696,5,0.014996751132944052,0.0024376733710870725,0.008717212252015563
B,1e-12,1e-12,1e-06,0.01,0.01,150,650,H,15,-0.01910228095948696,5,0.01499810896307235,0.002442686710556785,0.008720397836814569
B,1e-12,1e-12,1.0,0.1,0.01,150,490,H,6,-0.1284528225660324,5,0.004656599148639251,0.013176520631548954,0.008916559890094104
B,1e-12,1e-12,1.0,0.01,0.01,150,490,H,6,-0.1284528225660324,5,0.004889452878793707,0.013418610509364371,0.009154031694079039
B,1e-12,1e-12,1.0,0.001,0.01,150,490,H,6,-0.1284528225660324,5,0.004914016809162142,0.01342913967912807,0.009171578244145107
B,1e-12,1e-12,1.0,0.0001,0.01,150,490,H,6,-0.1284528225660324,5,0.004916484215587898,0.013428987010059856,0.009172735612823876
B,1e-12,1e-12,1.0,1e-05,0.01,150,490,H,6,-0.1284528225660324,5,0.0049167309579937965,0.013429007773773805,0.0091728693658838
B,1e-12,1e-12,1.0,1e-06,0.01,150,490,H,6,-0.1284528225660324,5,0.0049167559811196795,0.013428998649169726,0.009172877315144703
B,1e-12,1e-12,0.0001,0.01,0.01,150,380,H,2,-0.11749634146690369,5,0.015124500829710608,0.0038934542834970997,0.009508977556603853
B,1e-12,1e-12,1e-05,0.01,0.01,150,380,H,2,-0.11749634146690369,5,0.015168799908748231,0.003873999890424358,0.009521399899586294
B,1e-12,1e-12,1e-06,0.01,0.01,150,380,H,2,-0.11749634146690369,5,0.015172635159322753,0.0038718886001977643,0.009522261879760258
B,1e-12,1e-12,0.0001,0.001,0.01,150,490,H,6,-0.1284528225660324,5,0.01809074003017103,0.0030627447594253,0.010576742394798165
B,1e-12,1e-12,0.001,0.01,0.01,150,330,H,4,-0.02938268519937992,5,0.021365790529893614,0.001051494791409624,0.01120864266065162
B,1e-12,1e-12,1e-05,0.001,0.01,150,490,H,6,-0.1284528225660324,5,0.019604742595703682,0.0030581858023549556,0.011331464199029318
B,1e-12,1e-12,1e-06,0.001,0.01,150,490,H,6,-0.1284528225660324,5,0.019814671752674613,0.0030554074465814545,0.011435039599628034
B,1e-12,1e-12,0.01,0.1,0.01,150,610,H,6,-0.14696994423866272,5,0.023502712989687733,0.0006163967112304647,0.012059554850459099
B,1e-12,1e-12,1.0,1e-06,0.01,150,530,C,1,-2.7582390308380127,5,0.00435475214829224,0.020526671244840526,0.012440711696566383
B,1e-12,1e-12,1.0,1e-05,0.01,150,530,C,1,-2.7582390308380127,5,0.004354755868304981,0.020526669926405214,0.012440712897355098
B,1e-12,1e-12,1.0,0.0001,0.01,150,530,C,1,-2.7582390308380127,5,0.004354797364728074,0.02052665241412388,0.012440724889425978
B,1e-12,1e-12,1.0,0.001,0.01,150,530,C,1,-2.7582390308380127,5,0.004354890847765908,0.02052664937778456,0.012440770112775234
B,1e-12,1e-12,1.0,0.01,0.01,150,530,C,1,-2.7582390308380127,5,0.004359256058116381,0.02052486329255228,0.01244205967533433
B,1e-12,1e-12,1.0,0.1,0.01,150,530,C,1,-2.7582390308380127,5,0.004395822465516609,0.020506867196345337,0.012451344830930973
B,1e-12,1e-12,0.0001,0.01,0.01,150,490,H,6,-0.1284528225660324,5,0.022298433198077096,0.0027179058163930847,0.01250816950723509
B,1e-12,1e-12,1e-06,0.01,0.01,150,490,H,6,-0.1284528225660324,5,0.02227160795938282,0.002929703228316356,0.012600655593849586
B,1e-12,1e-12,1e-05,0.01,0.01,150,490,H,6,-0.1284528225660324,5,0.022273776779832378,0.002974839679253023,0.0126243082295427
B,1e-12,1e-12,0.0001,0.1,0.01,150,650,H,12,-0.10497073829174042,5,0.023759148174700342,0.0017392775333781433,0.012749212854039243
B,1e-12,1e-12,1e-05,0.1,0.01,150,650,H,12,-0.10497073829174042,5,0.02375630951840933,0.0017831156000592333,0.012769712559234281
B,1e-12,1e-12,1e-06,0.1,0.01,150,650,H,12,-0.10497073829174042,5,0.02375613943577056,0.0017833251647611803,0.01276973230026587
B,1e-12,1e-12,0.001,0.01,0.01,150,650,H,15,-0.01910228095948696,5,0.023043694811644807,0.0025206389882480094,0.012782166899946408
B,1e-12,1e-12,0.001,0.1,0.01,150,650,H,12,-0.10497073829174042,5,0.02377046748129437,0.0019091096652348936,0.012839788573264631
B,1e-12,1e-12,0.01,0.1,0.01,150,490,H,6,-0.1284528225660324,5,0.02152316504414483,0.004800720818432752,0.013161942931288792
B,1e-12,1e-12,1.0,0.1,0.01,150,640,H,0,0.13790667057037354,5,0.00515566059869775,0.022155616317203197,0.013655638457950474
B,1e-12,1e-12,1.0,0.01,0.01,150,640,H,0,0.13790667057037354,5,0.005415068663349259,0.022259968344326496,0.013837518503837878
B,1e-12,1e-12,1.0,0.001,0.01,150,640,H,0,0.13790667057037354,5,0.005442556926610332,0.022272017223763887,0.01385728707518711
B,1e-12,1e-12,1.0,0.0001,0.01,150,640,H,0,0.13790667057037354,5,0.005445246203559642,0.022274616967193774,0.013859931585376708
B,1e-12,1e-12,1.0,1e-05,0.01,150,640,H,0,0.13790667057037354,5,0.0054453585531881385,0.02227555905151924,0.01386045880235369
B,1e-12,1e-12,1.0,1e-06,0.01,150,640,H,0,0.13790667057037354,5,0.0054453860499336934,0.022275565096608572,0.013860475573271133
B,1e-12,1e-12,0.001,0.01,0.01,150,490,H,6,-0.1284528225660324,5,0.025453380435173863,0.0027212565789642438,0.014087318507069053
B,1e-12,1e-12,0.0001,0.01,0.01,150,330,H,4,-0.02938268519937992,5,0.02919030215110823,0.0009080306125251524,0.015049166381816692
B,1e-12,1e-12,1e-05,0.01,0.01,150,330,H,4,-0.02938268519937992,5,0.030700807238427802,0.0008828414672746021,0.015791824352851203
B,1e-12,1e-12,1e-06,0.01,0.01,150,330,H,4,-0.02938268519937992,5,0.030700721944415605,0.0008939813746150094,0.015797351659515308
B,1e-12,1e-12,0.01,0.1,0.01,150,650,H,15,-0.01910228095948696,5,0.03019125839093005,0.0027254661690086835,0.016458362279969368
B,1e-12,1e-12,0.0001,0.1,0.01,150,650,H,15,-0.01910228095948696,5,0.03538704582383075,0.002418751907554935,0.018902898865692845
B,1e-12,1e-12,1e-06,0.1,0.01,150,650,H,15,-0.01910228095948696,5,0.035382091900752664,0.002430542038027,0.01890631696938983
B,1e-12,1e-12,1e-05,0.1,0.01,150,650,H,15,-0.01910228095948696,5,0.03538249148865362,0.0024306435692348313,0.018906567528944224
B,1e-12,1e-12,0.001,0.1,0.01,150,610,H,6,-0.14696994423866272,5,0.038412454081933695,0.0005073521839069884,0.019459903132920342
B,1e-12,1e-12,0.0001,0.1,0.01,150,610,H,6,-0.14696994423866272,5,0.04038935107715354,0.0005170268286558155,0.020453188952904676
B,1e-12,1e-12,1e-05,0.1,0.01,150,610,H,6,-0.14696994423866272,5,0.04039024977660579,0.0005267894988126898,0.02045851963770924
B,1e-12,1e-12,1e-06,0.1,0.01,150,610,H,6,-0.14696994423866272,5,0.04039048496611049,0.0005268347795148998,0.020458659872812694
B,1e-12,1e-12,1.0,0.1,0.01,150,270,C,1,-2.464503288269043,5,0.0002083750992039786,0.04506255732671992,0.022635466212961947
B,1e-12,1e-12,1.0,0.01,0.01,150,270,C,1,-2.464503288269043,5,0.00019379747220145743,0.04514960384777727,0.02267170065998936
B,1e-12,1e-12,1.0,0.0001,0.01,150,270,C,1,-2.464503288269043,5,0.00019224349632929207,0.04515570743526118,0.022673975465795235
B,1e-12,1e-12,1.0,1e-05,0.01,150,270,C,1,-2.464503288269043,5,0.00019223266295248991,0.045155764454261595,0.022673998558607043
B,1e-12,1e-12,1.0,1e-06,0.01,150,270,C,1,-2.464503288269043,5,0.00019223160388325147,0.045155769609405746,0.022674000606644498
B,1e-12,1e-12,1.0,0.001,0.01,150,270,C,1,-2.464503288269043,5,0.0001924054907301754,0.045156031385731675,0.022674218438230927
B,1e-12,1e-12,0.1,1e-06,0.01,150,270,C,1,-2.464503288269043,5,0.012292172590906923,0.037855350318203855,0.02507376145455539
B,1e-12,1e-12,0.1,1e-05,0.01,150,270,C,1,-2.464503288269043,5,0.01229220520856769,0.03785534527873699,0.02507377524365234
B,1e-12,1e-12,0.1,0.0001,0.01,150,270,C,1,-2.464503288269043,5,0.012292528649614637,0.037855242278763086,0.02507388546418886
B,1e-12,1e-12,0.1,0.001,0.01,150,270,C,1,-2.464503288269043,5,0.012295782260231232,0.03785433438716128,0.025075058323696255
B,1e-12,1e-12,0.1,0.01,0.01,150,270,C,1,-2.464503288269043,5,0.012328050284100386,0.03784604895450652,0.025087049619303456
B,1e-12,1e-12,0.1,0.1,0.01,150,270,C,1,-2.464503288269043,5,0.014703547308669464,0.03775593651174955,0.026229741910209506
B,1e-12,1e-12,1.0,0.1,0.01,150,510,C,1,-2.8548877239227295,5,0.003677736628471489,0.051386304085111335,0.027532020356791413
B,1e-12,1e-12,1.0,0.01,0.01,150,510,C,1,-2.8548877239227295,5,0.003665154858827836,0.05145547439064312,0.02756031462473548
B,1e-12,1e-12,1.0,0.001,0.01,150,510,C,1,-2.8548877239227295,5,0.0036641122147000826,0.051462327784722345,0.027563219999711213
B,1e-12,1e-12,1.0,0.0001,0.01,150,510,C,1,-2.8548877239227295,5,0.00366399217849031,0.05146307663459777,0.02756353440654404
B,1e-12,1e-12,1.0,1e-05,0.01,150,510,C,1,-2.8548877239227295,5,0.0036639794449435472,0.05146315179187308,0.027563565618408312
B,1e-12,1e-12,1.0,1e-06,0.01,150,510,C,1,-2.8548877239227295,5,0.0036639780109780262,0.05146316074521575,0.02756356937809689
B,1e-12,1e-12,0.01,1e-06,0.01,150,270,C,1,-2.464503288269043,5,0.01823060451455125,0.03775361236017749,0.02799210843736437
B,1e-12,1e-12,0.01,1e-05,0.01,150,270,C,1,-2.464503288269043,5,0.0182306555323777,0.03775360624973626,0.027992130891056982
B,1e-12,1e-12,0.01,0.0001,0.01,150,270,C,1,-2.464503288269043,5,0.01823115575905098,0.03775353546856892,0.02799234561380995
B,1e-12,1e-12,0.01,0.001,0.01,150,270,C,1,-2.464503288269043,5,0.018236073904737915,0.0377528637913011,0.027994468848019507
B,1e-12,1e-12,0.01,0.01,0.01,150,270,C,1,-2.464503288269043,5,0.01828409484545123,0.0377453247664992,0.028014709805975216
B,1e-12,1e-12,0.1,0.0001,0.01,150,640,H,0,0.13790667057037354,5,0.00014047152990224795,0.05604863076598221,0.02809455114794223
B,1e-12,1e-12,0.1,1e-05,0.01,150,640,H,0,0.13790667057037354,5,0.0001374572218285968,0.05608438971437976,0.02811092346810418
B,1e-12,1e-12,0.1,1e-06,0.01,150,640,H,0,0.13790667057037354,5,0.000138824343885157,0.05608813212397507,0.028113478233930116
B,1e-12,1e-12,0.1,0.001,0.01,150,640,H,0,0.13790667057037354,5,0.000145320547988686,0.05609692767878144,0.028121124113385063
B,1e-12,1e-12,0.1,0.01,0.01,150,640,H,0,0.13790667057037354,5,0.00019511879364840382,0.056349971686645406,0.028272545240146905
B,1e-12,1e-12,0.001,0.1,0.01,150,490,H,6,-0.1284528225660324,5,0.05598859132093306,0.002507319514467525,0.029247955417700294
B,1e-12,1e-12,0.001,0.0001,0.01,150,270,C,1,-2.464503288269043,5,0.021273570774534265,0.0377499675026095,0.029511769138571883
B,1e-12,1e-12,0.001,1e-06,0.01,150,270,C,1,-2.464503288269043,5,0.021273262380292552,0.03775065595562799,0.029511959167960268
B,1e-12,1e-12,0.001,1e-05,0.01,150,270,C,1,-2.464503288269043,5,0.021273304118506486,0.03775065183096075,0.029511977974733615
B,1e-12,1e-12,0.001,0.001,0.01,150,270,C,1,-2.464503288269043,5,0.02127758524147407,0.0377495907312346,0.029513587986354336
B,1e-12,1e-12,0.0001,1e-06,0.01,150,270,C,1,-2.464503288269043,5,0.021290329020124454,0.037749084536398844,0.02951970677826165
B,1e-12,1e-12,0.0001,1e-05,0.01,150,270,C,1,-2.464503288269043,5,0.021290357535544074,0.03774906818757426,0.029519712861559168
B,1e-12,1e-12,0.0001,0.0001,0.01,150,270,C,1,-2.464503288269043,5,0.021290636603324548,0.037748897312816804,0.029519766958070674
B,1e-12,1e-12,1e-05,1e-06,0.01,150,270,C,1,-2.464503288269043,5,0.02129191601355254,0.037748365470711566,0.02952014074213205
B,1e-12,1e-12,1e-05,1e-05,0.01,150,270,C,1,-2.464503288269043,5,0.0212919432914809,0.03774834914744675,0.029520146219463826
B,1e-12,1e-12,0.0001,0.001,0.01,150,270,C,1,-2.464503288269043,5,0.02129335830215101,0.037746957031219414,0.029520157666685212
B,1e-12,1e-12,1e-05,0.0001,0.01,150,270,C,1,-2.464503288269043,5,0.021292279423242633,0.037748181856203065,0.02952023063972285
B,1e-12,1e-12,1e-06,1e-06,0.01,150,270,C,1,-2.464503288269043,5,0.021292167404884967,0.03774835811545989,0.029520262760172427
B,1e-12,1e-12,1e-06,1e-05,0.01,150,270,C,1,-2.464503288269043,5,0.021292195276393006,0.03774834151646951,0.029520268396431258
B,1e-12,1e-12,1e-06,0.0001,0.01,150,270,C,1,-2.464503288269043,5,0.021292467700229824,0.03774817752073727,0.029520322610483547
B,1e-12,1e-12,1e-05,0.001,0.01,150,270,C,1,-2.464503288269043,5,0.021295035035766016,0.03774645566073003,0.02952074534824802
B,1e-12,1e-12,1e-06,0.001,0.01,150,270,C,1,-2.464503288269043,5,0.021295230764954973,0.037746456632406854,0.029520843698680913
B,1e-12,1e-12,0.1,1e-06,0.01,150,530,C,1,-2.7582390308380127,5,0.020615252121938085,0.039034201464900775,0.02982472679341943
B,1e-12,1e-12,0.1,1e-05,0.01,150,530,C,1,-2.7582390308380127,5,0.020615266449200396,0.039034199849688485,0.029824733149444442
B,1e-12,1e-12,0.1,0.0001,0.01,150,530,C,1,-2.7582390308380127,5,0.020615485158355776,0.03903413588450572,0.02982481052143075
B,1e-12,1e-12,0.1,0.001,0.01,150,530,C,1,-2.7582390308380127,5,0.02061720031811911,0.03903347687910326,0.029825338598611185
B,1e-12,1e-12,0.1,0.01,0.01,150,530,C,1,-2.7582390308380127,5,0.020634183767208138,0.039027874046550476,0.029831028906879307
B,1e-12,1e-12,0.001,0.01,0.01,150,270,C,1,-2.464503288269043,5,0.022029768661800942,0.03773315362693976,0.029881461144370354
B,1e-12,1e-12,0.0001,0.01,0.01,150,270,C,1,-2.464503288269043,5,0.022160915683119044,0.037732870122298846,0.029946892902708945
B,1e-12,1e-12,1e-05,0.01,0.01,150,270,C,1,-2.464503288269043,5,0.022167450970706954,0.03773354742191315,0.02995049919631005
B,1e-12,1e-12,1e-06,0.01,0.01,150,270,C,1,-2.464503288269043,5,0.02216804800787405,0.03773353333139452,0.029950790669634287
B,1e-12,1e-12,0.0001,0.1,0.01,150,490,H,6,-0.1284528225660324,5,0.057646196637031945,0.0031315451423758133,0.03038887088970388
B,1e-12,1e-12,1e-06,0.1,0.01,150,490,H,6,-0.1284528225660324,5,0.05764640992968632,0.0033804285395397926,0.030513419234613055
B,1e-12,1e-12,1e-05,0.1,0.01,150,490,H,6,-0.1284528225660324,5,0.0576465834006914,0.003380704997778423,0.03051364419923491
B,1e-12,1e-12,0.01,0.1,0.01,150,270,C,1,-2.464503288269043,5,0.025002601705680912,0.03768205054555848,0.0313423261256197
B,1e-12,1e-12,0.001,0.1,0.01,150,270,C,1,-2.464503288269043,5,0.02505544245282357,0.03766759545653207,0.03136151895467782
B,1e-12,1e-12,0.0001,0.1,0.01,150,270,C,1,-2.464503288269043,5,0.025080171332193542,0.03766925181123605,0.0313747115717148
B,1e-12,1e-12,1e-05,0.1,0.01,150,270,C,1,-2.464503288269043,5,0.025082748926513545,0.03766948170849177,0.03137611531750266
B,1e-12,1e-12,1e-06,0.1,0.01,150,270,C,1,-2.464503288269043,5,0.02508298472710232,0.037669455383138414,0.03137622005512036
B,1e-12,1e-12,1e-05,0.01,0.01,150,330,H,1,-0.05347871407866478,5,0.032680316174265825,0.03031343538384274,0.03149687577905428
B,1e-12,1e-12,1e-06,0.01,0.01,150,330,H,1,-0.05347871407866478,5,0.032679877181411465,0.030334748922193847,0.031507313051802655
B,1e-12,1e-12,0.0001,0.01,0.01,150,330,H,1,-0.05347871407866478,5,0.03269125635356013,0.030626376881656404,0.03165881661760826
B,1e-12,1e-12,1e-05,0.001,0.01,150,330,H,1,-0.05347871407866478,5,0.016763755190367463,0.04734511551319044,0.03205443535177895
B,1e-12,1e-12,1e-06,0.001,0.01,150,330,H,1,-0.05347871407866478,5,0.016862355453174577,0.0473206490614259,0.03209150225730024
B,1e-12,1e-12,0.1,0.1,0.01,150,530,C,1,-2.7582390308380127,5,0.02523613332787398,0.038950349967157544,0.03209324164751576
B,1e-12,1e-12,0.01,1e-06,0.01,150,530,C,1,-2.7582390308380127,5,0.02555104163027152,0.03891633660014399,0.032233689115207756
B,1e-12,1e-12,0.01,1e-05,0.01,150,530,C,1,-2.7582390308380127,5,0.02555106015403674,0.03891632479060579,0.03223369247232127
B,1e-12,1e-12,0.01,0.0001,0.01,150,530,C,1,-2.7582390308380127,5,0.025551230878791305,0.03891622582671715,0.03223372835275423
B,1e-12,1e-12,0.01,0.01,0.01,150,530,C,1,-2.7582390308380127,5,0.02556339054113253,0.038904639399174004,0.03223401497015327
B,1e-12,1e-12,0.01,0.001,0.01,150,530,C,1,-2.7582390308380127,5,0.025552871503709558,0.038915302150372144,0.03223408682704085
B,1e-12,1e-12,0.001,0.01,0.01,150,530,C,1,-2.7582390308380127,5,0.025601870856092775,0.03888256713421778,0.03224221899515528
B,1e-12,1e-12,0.001,0.001,0.01,150,530,C,1,-2.7582390308380127,5,0.02559167182825055,0.03889684222024108,0.03224425702424582
B,1e-12,1e-12,0.001,1e-06,0.01,150,530,C,1,-2.7582390308380127,5,0.02559043578931187,0.03889835879183391,0.03224439729057289
B,1e-12,1e-12,0.001,1e-05,0.01,150,530,C,1,-2.7582390308380127,5,0.02559044644803073,0.03889834885434635,0.03224439765118854
B,1e-12,1e-12,0.001,0.0001,0.01,150,530,C,1,-2.7582390308380127,5,0.02559055655745301,0.03889827507742353,0.03224441581743827
B,1e-12,1e-12,0.0001,0.01,0.01,150,530,C,1,-2.7582390308380127,5,0.025607875955984627,0.03888291914489428,0.03224539755043945
B,1e-12,1e-12,1e-05,0.01,0.01,150,530,C,1,-2.7582390308380127,5,0.02560847483927243,0.03888276130851616,0.0322456180738943
B,1e-12,1e-12,1e-06,0.01,0.01,150,530,C,1,-2.7582390308380127,5,0.025608537778560373,0.03888274790195907,0.03224564284025972
B,1e-12,1e-12,0.0001,0.001,0.01,150,530,C,1,-2.7582390308380127,5,0.02559683632638333,0.03889495921504871,0.03224589777071602
B,1e-12,1e-12,0.0001,1e-05,0.01,150,530,C,1,-2.7582390308380127,5,0.02559576242671084,0.0388967810490039,0.03224627173785737
B,1e-12,1e-12,0.0001,1e-06,0.01,150,530,C,1,-2.7582390308380127,5,0.02559575204718725,0.03889679264894869,0.03224627234806797
B,1e-12,1e-12,0.0001,0.0001,0.01,150,530,C,1,-2.7582390308380127,5,0.025595932554205274,0.03889662037194665,0.03224627646307596
B,1e-12,1e-12,1e-05,0.0001,0.01,150,530,C,1,-2.7582390308380127,5,0.025596339375453175,0.038896349578598124,0.03224634447702565
B,1e-12,1e-12,1e-06,1e-05,0.01,150,530,C,1,-2.7582390308380127,5,0.025596291817549178,0.03889642540696854,0.03224635861225886
B,1e-12,1e-12,1e-06,1e-06,0.01,150,530,C,1,-2.7582390308380127,5,0.025596282995683152,0.03889643932973015,0.032246361162706655
