graph_idx,node_type,node_idx,method,sparsity_target,mask_baseline_mode,ig_baseline_mode,pred_orig,pred_drop,pred_keep,target,error_orig,error_drop,error_keep,fid_plus_model,fid_minus_model,fid_plus_error_delta,fid_minus_error_delta,n_features,k_features,actual_sparsity_feat
30,H,0,integrated_gradients,0.9,match_ig_baseline,scientific,-0.0907490998506546,-0.10200303792953491,-0.0834435373544693,-0.12868109345436096,0.03793199360370636,0.02667805552482605,0.04523755609989166,0.01125393807888031,0.007305562496185303,-0.01125393807888031,0.007305562496185303,33,4,0.8787878787878788
30,H,1,gnnexplainer,0.9,match_ig_baseline,scientific,-0.05737382173538208,-0.06591515243053436,-0.111871637403965,-0.047584664076566696,0.009789157658815384,0.018330488353967667,0.0642869733273983,0.008541330695152283,0.054497815668582916,0.008541330695152283,0.054497815668582916,33,4,0.8787878787878788
30,H,1,integrated_gradients,0.9,match_ig_baseline,scientific,-0.05737382173538208,-0.09754688292741776,-0.05599575117230415,-0.047584664076566696,0.009789157658815384,0.04996221885085106,0.008411087095737457,0.040173061192035675,0.0013780705630779266,0.040173061192035675,-0.0013780705630779266,33,4,0.8787878787878788
30,H,2,gnnexplainer,0.9,match_ig_baseline,scientific,-0.19207677245140076,-0.21285298466682434,-0.2072283923625946,-0.21381264925003052,0.02173587679862976,0.0009596645832061768,0.006584256887435913,0.020776212215423584,0.015151619911193848,-0.020776212215423584,-0.015151619911193848,33,4,0.8787878787878788
30,H,2,integrated_gradients,0.9,match_ig_baseline,scientific,-0.19207677245140076,-0.19098669290542603,-0.19439691305160522,-0.21381264925003052,0.02173587679862976,0.022825956344604492,0.019415736198425293,0.0010900795459747314,0.0023201406002044678,0.0010900795459747314,-0.0023201406002044678,33,4,0.8787878787878788
30,H,3,gnnexplainer,0.9,match_ig_baseline,scientific,-0.19023951888084412,-0.19478675723075867,-0.20593345165252686,-0.17307570576667786,0.01716381311416626,0.02171105146408081,0.032857745885849,0.004547238349914551,0.01569393277168274,0.004547238349914551,0.01569393277168274,33,4,0.8787878787878788
30,H,3,integrated_gradients,0.9,match_ig_baseline,scientific,-0.19023951888084412,-0.1972368359565735,-0.1872277855873108,-0.17307570576667786,0.01716381311416626,0.02416113018989563,0.014152079820632935,0.00699731707572937,0.003011733293533325,0.00699731707572937,-0.003011733293533325,33,4,0.8787878787878788
30,H,4,gnnexplainer,0.9,match_ig_baseline,scientific,-0.3380805552005768,-0.35015782713890076,-0.327866792678833,-0.3381540775299072,7.352232933044434e-05,0.01200374960899353,0.010287284851074219,0.012077271938323975,0.010213762521743774,0.011930227279663086,0.010213762521743774,33,4,0.8787878787878788
30,H,4,integrated_gradients,0.9,match_ig_baseline,scientific,-0.3380805552005768,-0.3014219403266907,-0.34912562370300293,-0.3381540775299072,7.352232933044434e-05,0.03673213720321655,0.010971546173095703,0.03665861487388611,0.011045068502426147,0.03665861487388611,0.010898023843765259,33,4,0.8787878787878788
30,H,5,gnnexplainer,0.9,match_ig_baseline,scientific,-0.33808597922325134,-0.3622760474681854,-0.29814258217811584,-0.3381540775299072,6.809830665588379e-05,0.024121969938278198,0.04001149535179138,0.024190068244934082,0.0399433970451355,0.024053871631622314,0.0399433970451355,33,4,0.8787878787878788
30,H,5,integrated_gradients,0.9,match_ig_baseline,scientific,-0.33808597922325134,-0.30143582820892334,-0.3491261899471283,-0.3381540775299072,6.809830665588379e-05,0.03671824932098389,0.01097211241722107,0.036650151014328,0.011040210723876953,0.036650151014328,0.010904014110565186,33,4,0.8787878787878788
30,H,6,gnnexplainer,0.9,match_ig_baseline,scientific,-0.192081481218338,-0.2021649181842804,-0.20019173622131348,-0.21381264925003052,0.021731168031692505,0.011647731065750122,0.013620913028717041,0.010083436965942383,0.008110255002975464,-0.010083436965942383,-0.008110255002975464,33,4,0.8787878787878788
30,H,6,integrated_gradients,0.9,match_ig_baseline,scientific,-0.192081481218338,-0.1909905970096588,-0.19440177083015442,-0.21381264925003052,0.021731168031692505,0.022822052240371704,0.0194108784198761,0.0010908842086791992,0.0023202896118164062,0.0010908842086791992,-0.0023202896118164062,33,4,0.8787878787878788
30,H,7,gnnexplainer,0.9,match_ig_baseline,scientific,-0.19024446606636047,-0.17860376834869385,-0.18739309906959534,-0.1714879274368286,0.01875653862953186,0.007115840911865234,0.015905171632766724,0.011640697717666626,0.0028513669967651367,-0.011640697717666626,-0.0028513669967651367,33,4,0.8787878787878788
30,H,7,integrated_gradients,0.9,match_ig_baseline,scientific,-0.19024446606636047,-0.19724297523498535,-0.18723222613334656,-0.1714879274368286,0.01875653862953186,0.02575504779815674,0.015744298696517944,0.006998509168624878,0.003012239933013916,0.006998509168624878,-0.003012239933013916,33,4,0.8787878787878788
30,C,0,gnnexplainer,0.9,match_ig_baseline,scientific,-1.615869164466858,-2.228023052215576,-3.373800277709961,-1.5885530710220337,0.02731609344482422,0.6394699811935425,1.7852472066879272,0.6121538877487183,1.757931113243103,0.6121538877487183,1.757931113243103,39,4,0.8974358974358975
30,C,0,integrated_gradients,0.9,match_ig_baseline,scientific,-1.615869164466858,-2.9623537063598633,-1.9981189966201782,-1.5885530710220337,0.02731609344482422,1.3738006353378296,0.40956592559814453,1.3464845418930054,0.3822498321533203,1.3464845418930054,0.3822498321533203,39,4,0.8974358974358975
30,C,1,gnnexplainer,0.9,match_ig_baseline,scientific,-3.2298240661621094,-3.4744715690612793,-4.387701511383057,-3.0082218647003174,0.221602201461792,0.4662497043609619,1.3794796466827393,0.24464750289916992,1.1578774452209473,0.24464750289916992,1.1578774452209473,39,4,0.8974358974358975
