seed,graph_idx,compound,graph_num_nodes,graph_num_edges,target_node_type,node_idx,target_value,feature_h_dim,feature_c_dim,edge_dim,feature_h_vector,feature_c_vector,edge_vector
4,30,4,13,26,H,5,-0.3381540775299072,33,39,26,"[0.07090921886265278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07216148264706135, 0.0, 0.07058854773640633, 0.07299148291349411, 0.0711381658911705, 0.06863291841000319, 0.07785907201468945, 0.06855182349681854, 0.07200077176094055, 0.06990004144608974, 0.0698726736009121, 0.07548386044800282, 0.07041752431541681, 0.07517673820257187, 0.0730284508317709, 0.07411694340407848, 0.07469771057367325, 0.06970632262527943, 0.07324695028364658, 0.06800073385238647]","[0.0, 0.13606842756271362, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14738695621490477, 0.0, 0.15201218724250792, 0.2877960592508316, 0.1423333466053009, 0.13793308138847352, 0.28670068085193634, 0.14169391691684724, 0.1373559981584549, 0.1375688523054123, 0.14969925880432128, 0.1398891180753708, 0.14476001262664795, 0.14419031739234925, 0.14323457479476928, 0.14118272960186004, 0.15265918672084808, 0.14833182990550994, 0.14452919661998748, 0.14078587293624878, 0.14129160940647126, 0.1401744395494461, 0.13382222950458528, 0.14653732478618622, 0.1481274902820587, 0.13975656926631927]","[0.0, 0.0, 0.9296863079071045, 0.0, 0.9294997453689575, 0.0, 0.9284041523933411, 0.071131132543087, 0.067081019282341, 0.07130062580108643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.926563560962677, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9301599860191345, 0.9284527897834778, 0.9423835277557373, 0.07107160985469818]"
4,30,4,13,26,H,6,-0.21381264925003052,33,39,26,"[0.08926120959222317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08666870184242725, 0.0, 0.08946518413722515, 0.0944510493427515, 0.09093216620385647, 0.08993921428918839, 0.08561073150485754, 0.08782869204878807, 0.08719286136329174, 0.08874804712831974, 0.08910544961690903, 0.09077267348766327, 0.09208636917173862, 0.08936169184744358, 0.08683705609291792, 0.09170600771903992, 0.09097909927368164, 0.08808947913348675, 0.08610078506171703, 0.08416358754038811]","[0.0, 0.1507083833217621, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14443762898445128, 0.0, 0.14155901968479156, 0.14890191256999968, 0.142983478307724, 0.14353857040405274, 0.1490427166223526, 0.14075947552919388, 0.13852626383304595, 0.1445911109447479, 0.1414410203695297, 0.14093199372291565, 0.14487736523151398, 0.14306506216526033, 0.13544682562351226, 0.1406034469604492, 0.1431277573108673, 0.1331089824438095, 0.14684159755706788, 0.14109739065170288, 0.1396322011947632, 0.14200975745916367, 0.13651620149612426, 0.13936581313610077, 0.14252256751060485, 0.14580755829811096]","[0.0, 0.9296234846115112, 0.9296247959136963, 0.9350027441978455, 0.0, 0.0, 0.07184331864118576, 0.0, 0.9287803173065186, 0.9297622442245483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07241473346948624, 0.05856653302907944, 0.9392790198326111, 0.07063859701156616, 0.0, 0.0, 0.0, 0.9336535334587097, 0.07282861322164536, 0.07297062873840332]"
4,30,4,13,26,H,7,-0.1714879274368286,33,39,26,"[0.09189306758344173, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09356098249554634, 0.0, 0.09410801529884338, 0.0897285733371973, 0.0865844190120697, 0.08320256229490042, 0.09241501055657864, 0.08863849751651287, 0.0882963128387928, 0.0882249791175127, 0.09149971790611744, 0.08870119135826826, 0.08945286646485329, 0.09547969326376915, 0.09192201495170593, 0.08766261488199234, 0.09054011851549149, 0.08644789084792137, 0.0885144267231226, 0.08825004659593105]","[0.0, 0.1413763791322708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1431373506784439, 0.0, 0.14794398844242096, 0.13911627978086472, 0.15358630418777466, 0.14021849036216735, 0.13300320655107498, 0.14202071726322174, 0.1436352401971817, 0.14207639098167418, 0.1403825104236603, 0.138118776679039, 0.14251634180545808, 0.1436062902212143, 0.14695404171943666, 0.1418910354375839, 0.14548270404338837, 0.142314213514328, 0.14603588879108428, 0.1362349808216095, 0.14288819432258607, 0.14532783329486848, 0.13973005563020707, 0.14399408400058747, 0.14001113474369048, 0.13707999885082245]","[0.0, 0.9301482439041138, 0.9307966828346252, 0.952019989490509, 0.0, 0.0, 0.9304940700531006, 0.0, 0.9339345693588257, 0.0730869472026825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9297374486923218, 0.07233210653066635, 0.07324174791574478, 0.07143519073724747, 0.0, 0.0, 0.0, 0.9380641579627991, 0.07306989282369614, 0.03022143989801407]"
4,30,4,13,26,C,0,-1.5885530710220337,33,39,26,"[0.2401840165257454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14460394717752934, 0.0, 0.15732775628566742, 0.27913960814476013, 0.22356903925538063, 0.15043168887495995, 0.2725393259897828, 0.22192452289164066, 0.19727198220789433, 0.2065195022150874, 0.2652952801436186, 0.15824551321566105, 0.18073628842830658, 0.16393755562603474, 0.24047366343438625, 0.15073768608272076, 0.17262248694896698, 0.15423191897571087, 0.16959919407963753, 0.2670033471658826]","[0.0, 0.19372510612010957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1910463958978653, 0.0, 0.3025604888796806, 0.2909459859132767, 0.1866603374481201, 0.3037055343389511, 0.3293866902589798, 0.2748561203479767, 0.26733697950839996, 0.20282932221889496, 0.2591661125421524, 0.2497990235686302, 0.21205945909023285, 0.32503682076931, 0.26484068036079406, 0.15645071268081664, 0.21655979454517366, 0.26702041625976564, 0.23173966407775878, 0.1709207832813263, 0.18202345073223114, 0.2739211231470108, 0.22161384522914887, 0.1974492132663727, 0.2033943712711334, 0.24388931095600128]","[0.07743553817272186, 0.4617924094200134, 0.9358588457107544, 0.06063763052225113, 0.06235906481742859, 0.17666560411453247, 0.9381553530693054, 0.07334913313388824, 0.9398214817047119, 0.07456724345684052, 0.8951526284217834, 0.8064067959785461, 0.06580134481191635, 0.07073412090539932, 0.0, 0.0, 0.929527759552002, 0.07214860618114471, 0.6124854683876038, 0.7478610277175903, 0.06550480425357819, 0.08901036530733109, 0.07732047885656357, 0.07550481706857681, 0.06636954098939896, 0.07500321418046951]"
4,30,4,13,26,C,1,-3.0082218647003174,33,39,26,"[0.15634856559336185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14421705529093742, 0.0, 0.1446166280657053, 0.15745151042938232, 0.16485719941556454, 0.14319507218897343, 0.1775649907067418, 0.13984001241624355, 0.141560610383749, 0.1545580718666315, 0.14578121155500412, 0.14548354782164097, 0.15126983635127544, 0.14195534959435463, 0.15365508385002613, 0.13631235994398594, 0.14538320526480675, 0.14374220743775368, 0.1453645695000887, 0.15432383865118027]","[0.0, 0.21633367538452147, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.159274223446846, 0.0, 0.17390050292015075, 0.21304657459259033, 0.15758051574230195, 0.21510959565639495, 0.21047970056533813, 0.19454262554645538, 0.1752926766872406, 0.17015551626682282, 0.20484355092048645, 0.14831175804138183, 0.14708731472492217, 0.16713909506797792, 0.14528056979179382, 0.14610646963119506, 0.1467713326215744, 0.206507083773613, 0.16034340858459473, 0.17722385227680207, 0.15538909435272216, 0.15800644755363463, 0.18418000340461732, 0.17117923200130464, 0.17556386888027192, 0.15210793316364288]","[0.8241880536079407, 0.05221197381615639, 0.9308048486709595, 0.04592091590166092, 0.9370811581611633, 0.11887921392917633, 0.052514828741550446, 0.07484021782875061, 0.9341886639595032, 0.07312855124473572, 0.9310874342918396, 0.06072031706571579, 0.07081811875104904, 0.07299472391605377, 0.07313906401395798, 0.0, 0.0, 0.0, 0.9287796020507812, 0.0737750381231308, 0.07692773640155792, 0.0834207534790039, 0.9475268721580505, 0.07403872162103653, 0.07269464433193207, 0.07127781212329865]"
4,30,4,13,26,C,2,-12.421451568603516,33,39,26,"[0.4351097643375397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.135564929805696, 0.0, 0.15557183884084225, 0.3183839377015829, 0.35117342323064804, 0.17883756197988987, 0.43044166546314955, 0.36756417993456125, 0.19649104960262775, 0.2049196269363165, 0.26247213035821915, 0.26132127456367016, 0.39832636155188084, 0.46176962926983833, 0.3083648271858692, 0.3190206978470087, 0.3189452663064003, 0.15319808293133974, 0.25140079855918884, 0.1857016198337078]","[0.0, 0.31363616287708285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25544941127300264, 0.0, 0.5982282876968383, 0.5929462254047394, 0.4232574194669724, 0.6482029259204865, 0.5960506856441498, 0.4599218636751175, 0.6112471282482147, 0.5336150348186492, 0.4993431091308594, 0.45456720888614655, 0.5337103337049485, 0.6432767748832703, 0.3625545799732208, 0.42006066143512727, 0.44309953451156614, 0.6728515714406967, 0.6200089067220688, 0.4208147212862968, 0.5423121333122254, 0.6299234867095947, 0.5226803869009018, 0.5626063376665116, 0.2869812101125717, 0.43070584535598755]","[0.9163283705711365, 0.05587081238627434, 0.9277050495147705, 0.06017041578888893, 0.7139453887939453, 0.8491806983947754, 0.41159534454345703, 0.8707279562950134, 0.9074998497962952, 0.7805418372154236, 0.0, 0.0, 0.08108837157487869, 0.9511758089065552, 0.8327553868293762, 0.837015688419342, 0.0, 0.0, 0.9138243794441223, 0.054711759090423584, 0.8821650743484497, 0.9159836173057556, 0.7698794007301331, 0.7154374122619629, 0.9170019030570984, 0.9161397814750671]"
4,30,4,13,26,C,3,-12.42249584197998,33,39,26,"[0.4188572335988283, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13748040422797203, 0.0, 0.15631506219506264, 0.30483580753207207, 0.3114159535616636, 0.1717443484812975, 0.41900679003447294, 0.3390113413333893, 0.20830236561596394, 0.1997848115861416, 0.2646791636943817, 0.18145235814154148, 0.298240059055388, 0.36255593970417976, 0.31852455623447895, 0.21997059881687164, 0.33035653457045555, 0.18383299559354782, 0.16635119821876287, 0.17073740251362324]","[0.0, 0.31905714571475985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24952321350574494, 0.0, 0.6191902101039887, 0.603239968419075, 0.45205616652965547, 0.6552067279815674, 0.5888639032840729, 0.4638870537281036, 0.6505028605461121, 0.5359396368265152, 0.5107612699270249, 0.5476398408412934, 0.5509429037570953, 0.6644888699054718, 0.34115372598171234, 0.4115749478340149, 0.41430566608905794, 0.6675631254911423, 0.5517042815685272, 0.4836425259709358, 0.5426041543483734, 0.5737473636865615, 0.5056403577327728, 0.5656516134738923, 0.29031562358140944, 0.4514294624328613]","[0.06235906481742859, 0.07166162133216858, 0.8926949501037598, 0.9317529201507568, 0.6644731163978577, 0.9080787301063538, 0.8863160014152527, 0.4323744475841522, 0.913795530796051, 0.6856810450553894, 0.0, 0.0, 0.0, 0.0, 0.8967037796974182, 0.9223992824554443, 0.0697965994477272, 0.9342073202133179, 0.9229995012283325, 0.9108784794807434, 0.0665782019495964, 0.9219490885734558, 0.8560802340507507, 0.7774393558502197, 0.0530630461871624, 0.0575692392885685]"
4,30,4,13,26,C,4,-3.0098090171813965,33,39,26,"[0.18994526285678148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1412346912547946, 0.0, 0.14707451686263084, 0.16532887797802687, 0.18080035224556923, 0.13700829818844795, 0.1815863847732544, 0.14271065033972263, 0.15515020303428173, 0.1675365176051855, 0.13658666145056486, 0.15671581588685513, 0.1503287386149168, 0.14551500417292118, 0.15350884944200516, 0.14559735916554928, 0.15158533491194248, 0.1437699282541871, 0.1527446862310171, 0.16293262131512165]","[0.0, 0.23791860044002533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16060872226953507, 0.0, 0.20674465000629424, 0.21280492842197418, 0.19062813818454744, 0.24656474888324736, 0.23191926777362823, 0.21483624577522278, 0.1874258428812027, 0.19545842409133912, 0.22005003690719604, 0.16762833893299103, 0.15378459095954894, 0.18213453590869905, 0.15262633562088013, 0.1403527021408081, 0.14189439713954927, 0.21392562091350556, 0.1635070651769638, 0.19899461269378663, 0.15268577486276627, 0.1544477730989456, 0.20995077788829802, 0.19684016406536103, 0.19389230608940125, 0.1660899519920349]","[0.9344053268432617, 0.08102496713399887, 0.7246114015579224, 0.919632077217102, 0.9307422041893005, 0.9301666021347046, 0.9321320652961731, 0.0711483284831047, 0.15917712450027466, 0.9239734411239624, 0.06804255396127701, 0.07289816439151764, 0.0, 0.0, 0.0, 0.0723440870642662, 0.08542712032794952, 0.09519055485725403, 0.9360395073890686, 0.061803434044122696, 0.0646078959107399, 0.0593484565615654, 0.07348957657814026, 0.05017192289233208, 0.08167296648025513, 0.9358545541763306]"
4,40,5,13,24,H,0,-0.3286808133125305,33,39,24,"[0.07704187743365765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07192185148596764, 0.0, 0.07400518283247948, 0.07534381747245789, 0.0702349953353405, 0.07263331115245819, 0.08494325913488865, 0.0721816960722208, 0.07472877390682697, 0.07809969782829285, 0.07105372473597527, 0.06569908373057842, 0.07152626104652882, 0.07142063602805138, 0.07187375985085964, 0.07500801607966423, 0.06881391070783138, 0.06918135657906532, 0.0682985670864582, 0.07032981142401695]","[0.0, 0.11960891783237457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10364496111869811, 0.0, 0.12062297463417053, 0.11490954458713531, 0.11391482651233673, 0.12073640823364258, 0.10859881192445756, 0.11126024127006531, 0.11361218988895416, 0.11773000657558441, 0.11928641498088836, 0.11506203413009644, 0.11497509777545929, 0.11864927411079407, 0.11689136028289795, 0.11600551307201386, 0.1126814067363739, 0.11757227480411529, 0.11348496973514557, 0.11410717070102691, 0.11417385041713715, 0.11094803214073182, 0.11420157551765442, 0.11469423770904541, 0.1123921275138855, 0.11303777098655701]","[0.07143054902553558, 0.9281067848205566, 0.07336065918207169, 0.92821204662323, 0.0, 0.0722697302699089, 0.0, 0.0, 0.07099447399377823, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07023832201957703, 0.0, 0.929201066493988, 0.07273497432470322, 0.044598814100027084, 0.0, 0.0, 0.0]"
4,40,5,13,24,H,1,-0.32968080043792725,33,39,24,"[0.07162274979054928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06932723615318537, 0.0, 0.07117711007595062, 0.06924857012927532, 0.0724356472492218, 0.06720306724309921, 0.07996507920324802, 0.07598412595689297, 0.07160208560526371, 0.07883258908987045, 0.06924563087522984, 0.07578556798398495, 0.07268255390226841, 0.07136968709528446, 0.07231963984668255, 0.06998328864574432, 0.07346340268850327, 0.071585638448596, 0.07147282361984253, 0.07106666080653667]","[0.0, 0.11030200719833375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12190833687782288, 0.0, 0.12676683068275452, 0.1237255334854126, 0.11458581089973449, 0.10711744427680969, 0.12550128698349, 0.11933303773403167, 0.11450855433940887, 0.11244637668132781, 0.11796675324440002, 0.11295983344316482, 0.11774864494800567, 0.11368214040994644, 0.11981528997421265, 0.11367372125387191, 0.12077364921569825, 0.11434231996536255, 0.1104804515838623, 0.11958613097667695, 0.10607699155807496, 0.11255725026130677, 0.11227966547012329, 0.12052064836025238, 0.11308029294013977, 0.1150869995355606]","[0.06775756925344467, 0.0, 0.0, 0.0, 0.9338043332099915, 0.07249098271131516, 0.9308202266693115, 0.9372469782829285, 0.0, 0.9466791152954102, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07045646756887436, 0.0, 0.0, 0.0, 0.07014936208724976, 0.07264681160449982, 0.9316030144691467]"
4,40,5,13,24,H,2,-0.0859522819519043,33,39,24,"[0.07375177927315235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07336371392011642, 0.0, 0.07017289102077484, 0.07094359770417213, 0.07079289853572845, 0.07061601243913174, 0.06992115639150143, 0.07242622412741184, 0.07348262332379818, 0.07452984899282455, 0.06919881142675877, 0.07320661656558514, 0.06546156015247107, 0.07403931766748428, 0.06850802432745695, 0.07463213056325912, 0.07172802649438381, 0.07316040992736816, 0.07323473691940308, 0.07271534018218517]","[0.0, 0.08426310420036316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08196485042572021, 0.0, 0.0940337598323822, 0.08636959791183471, 0.08388302624225616, 0.08416167497634888, 0.08143832385540009, 0.08742450177669525, 0.0850262314081192, 0.08372633457183838, 0.08740297853946685, 0.08558077216148377, 0.08837478160858155, 0.08246876001358032, 0.08227182924747467, 0.08972016870975494, 0.08478816747665405, 0.08844818472862244, 0.08648087680339814, 0.0829248309135437, 0.08262277990579606, 0.08802223205566406, 0.08537722826004028, 0.08745560348033905, 0.0837603747844696, 0.08569750785827637]","[0.0, 0.9410430192947388, 0.9307053089141846, 0.9301961064338684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9288780093193054, 0.0643714964389801, 0.07266073673963547, 0.0, 0.0, 0.0, 0.06644399464130402, 0.0, 0.9398987889289856, 0.0688323974609375, 0.0615093968808651, 0.0, 0.0, 0.0]"
4,40,5,13,24,H,3,-0.09553185105323792,33,39,24,"[0.07035180926322937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07080722600221634, 0.0, 0.07241091690957546, 0.06809043698012829, 0.07276782020926476, 0.06761843897402287, 0.07073238864541054, 0.07327691279351711, 0.07175247743725777, 0.07455741427838802, 0.06855876371264458, 0.068895123898983, 0.07332929782569408, 0.07369300536811352, 0.07069412618875504, 0.06860825419425964, 0.07086749374866486, 0.07208063080906868, 0.07232702523469925, 0.07207565568387508]","[0.0, 0.08799201548099518, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08037504553794861, 0.0, 0.08861328959465027, 0.08590141236782074, 0.08178576827049255, 0.0894815444946289, 0.08606868386268615, 0.08592550456523895, 0.08878915011882782, 0.09000408053398132, 0.08608510494232177, 0.08448850512504577, 0.09318786859512329, 0.08601830303668975, 0.08645780682563782, 0.08265131413936615, 0.09082887768745422, 0.08646892011165619, 0.08898724317550659, 0.0899874985218048, 0.08427088558673859, 0.08370310962200164, 0.08399652242660523, 0.0835866540670395, 0.08968832492828369, 0.0862486869096756]","[0.0, 0.9291977882385254, 0.06317604333162308, 0.06494557857513428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9294176697731018, 0.9342737793922424, 0.0673474371433258, 0.0, 0.0, 0.0, 0.9317041635513306, 0.0, 0.9308065176010132, 0.9368381500244141, 0.07281839102506638, 0.0, 0.0, 0.0]"
4,40,5,13,24,H,4,-0.10788288712501526,33,39,24,"[0.07219684310257435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07280167937278748, 0.0, 0.07480636052787304, 0.06840471178293228, 0.07258056290447712, 0.07308542542159557, 0.0741089265793562, 0.06910046376287937, 0.0697663202881813, 0.07213065773248672, 0.07326237857341766, 0.07061232626438141, 0.06978075206279755, 0.07293220981955528, 0.07179668173193932, 0.07438053004443645, 0.06925329566001892, 0.06937176361680031, 0.06850061006844044, 0.07201668806374073]","[0.0, 0.08442992866039276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08665823936462402, 0.0, 0.08596632182598114, 0.08166788518428802, 0.08305990993976593, 0.08434483110904693, 0.08244193494319915, 0.0800196498632431, 0.0844977468252182, 0.08514766693115235, 0.08569411635398864, 0.08263436555862427, 0.08415635526180268, 0.08334492146968842, 0.08454500138759613, 0.08561169505119323, 0.08927118480205536, 0.08603815138339996, 0.08669309914112092, 0.08502977192401887, 0.09170692265033722, 0.07998368740081788, 0.0885660171508789, 0.08721352517604827, 0.08777196109294891, 0.08542725890874862]","[0.0, 0.06835329532623291, 0.07063983380794525, 0.9294653534889221, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07203525304794312, 0.9371250867843628, 0.9321783781051636, 0.0, 0.0, 0.0, 0.062034253031015396, 0.0, 0.06262381374835968, 0.9291045665740967, 0.9299213886260986, 0.0, 0.0, 0.0]"
4,40,5,13,24,H,5,-0.10788288712501526,33,39,24,"[0.07099277526140213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06934368051588535, 0.0, 0.06990008242428303, 0.07218248210847378, 0.06805907562375069, 0.07262965105473995, 0.06928670965135098, 0.06999962590634823, 0.07057730108499527, 0.07319012843072414, 0.07157471962273121, 0.07313222438097, 0.07313346117734909, 0.07136753387749195, 0.07214032858610153, 0.07244166359305382, 0.07228805311024189, 0.07438451051712036, 0.07334432005882263, 0.0699727013707161]","[0.0, 0.09125623106956482, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08780305981636047, 0.0, 0.08817372918128967, 0.08526305854320526, 0.08326787650585174, 0.08354766070842742, 0.08454051613807678, 0.08827427625656128, 0.08707954287528992, 0.07724883705377579, 0.0828947126865387, 0.08313817977905273, 0.08330399692058563, 0.08557109832763672, 0.08232606053352357, 0.08906354010105133, 0.08257983326911926, 0.09163989126682281, 0.08705804347991944, 0.08609031736850739, 0.08234072625637054, 0.08667271435260773, 0.08192245364189148, 0.07862226068973541, 0.08358761370182037, 0.08366762399673462]","[0.0, 0.0, 0.0, 0.0, 0.07254783064126968, 0.0, 0.07196687906980515, 0.07109829038381577, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9325345754623413, 0.9355767965316772, 0.06928661465644836, 0.0, 0.07270616292953491, 0.0, 0.0, 0.0, 0.06432981044054031, 0.06862001866102219, 0.07314026355743408]"
4,40,5,13,24,H,6,-0.08695228397846222,33,39,24,"[0.0751684345304966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06477909907698631, 0.0, 0.07130426913499832, 0.07049804553389549, 0.06947819516062737, 0.07109547033905983, 0.07547118701040745, 0.06763127818703651, 0.06758681870996952, 0.07208075933158398, 0.0735850352793932, 0.071802182123065, 0.07253454439342022, 0.07187651470303535, 0.06993838027119637, 0.07241889834403992, 0.07240761257708073, 0.07108640484511852, 0.0718418825417757, 0.07170244678854942]","[0.0, 0.0845964640378952, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08528919219970703, 0.0, 0.08618721663951874, 0.09156562685966492, 0.08350175619125366, 0.08306320607662201, 0.08610373735427856, 0.0847316861152649, 0.07944263368844987, 0.09527537524700165, 0.08372847735881805, 0.09432851672172546, 0.08719311356544494, 0.08666956722736359, 0.0804963618516922, 0.0792496532201767, 0.08651173114776611, 0.08940728902816772, 0.08261230289936065, 0.08604395985603333, 0.08983954787254333, 0.08412126302719117, 0.08429059386253357, 0.09008761942386627, 0.08453977704048157, 0.09100215137004852]","[0.0, 0.0, 0.0, 0.0, 0.9288057684898376, 0.0, 0.928954541683197, 0.0716819167137146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9289789199829102, 0.061326704919338226, 0.07276374846696854, 0.0, 0.06782141327857971, 0.0, 0.0, 0.0, 0.9365842938423157, 0.9310598373413086, 0.9293420314788818]"
4,40,5,13,24,H,7,-0.09607572108507156,33,39,24,"[0.06833090633153915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0687314085662365, 0.0, 0.07024514861404896, 0.07171827554702759, 0.07252567261457443, 0.07123513333499432, 0.07022340781986713, 0.06990146264433861, 0.06742678303271532, 0.06966757401823997, 0.07499734126031399, 0.07342015020549297, 0.0696495957672596, 0.06927749887108803, 0.07254510000348091, 0.07300959154963493, 0.06756787560880184, 0.07227973453700542, 0.06949128583073616, 0.06965228542685509]","[0.0, 0.08571175336837769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08421468436717987, 0.0, 0.08182405829429626, 0.08549333214759827, 0.08410336971282958, 0.08147036433219909, 0.09021703898906708, 0.0823011726140976, 0.08468002378940583, 0.08848002851009369, 0.08678348064422607, 0.08757784366607665, 0.08197178542613984, 0.08397999703884125, 0.09266382157802582, 0.08587894737720489, 0.08937193155288696, 0.08872900605201721, 0.08934486210346222, 0.08299979865550995, 0.08553828597068787, 0.08207661211490631, 0.08948157727718353, 0.08488062918186187, 0.08828067481517791, 0.08631370067596436]","[0.0, 0.0, 0.0, 0.0, 0.06590153276920319, 0.0, 0.95135498046875, 0.9293679594993591, 0.0, 0.0, 0.0, 0.0, 0.0, 0.928823709487915, 0.06814160197973251, 0.06995128840208054, 0.0, 0.9296286106109619, 0.0, 0.0, 0.0, 0.07163379341363907, 0.9293208718299866, 0.930803656578064]"
