graph_idx,compound,target_node_type,node_idx,edge_idx,edge_importance_mean,edge_variance
0,1,C,3,3,0.5817395985126496,0.17957792217205676
0,1,C,3,4,0.7552972912788392,0.0009732745996279846
0,1,C,3,5,0.6838911920785904,0.06141267475784087
0,1,C,3,6,0.8069626331329346,0.008695382297194385
0,1,C,3,7,0.7135247588157654,0.0066958990490476825
0,1,C,3,8,0.0,0.0
0,1,C,3,9,0.0,0.0
0,1,C,3,10,0.0,0.0
0,1,C,3,11,0.0,0.0
0,1,C,3,12,0.5787344962358475,0.18211842445900522
0,1,C,3,13,0.741607940196991,0.1256299927133321
0,1,C,3,14,0.0,0.0
0,1,C,3,15,0.0,0.0
0,1,C,3,16,0.0,0.0
0,1,C,3,17,0.760164599120617,0.11921848508253304
0,1,C,3,18,0.8693383455276489,0.0016640993077109555
0,1,C,3,19,0.8330054879188538,0.0017306780415538014
0,1,C,4,0,0.0,0.0
0,1,C,4,1,0.0,0.0
0,1,C,4,2,0.5874973937869072,0.18170830715515426
0,1,C,4,3,0.0,0.0
0,1,C,4,4,0.8110552072525025,0.0054211148906043154
0,1,C,4,5,0.5661799848079682,0.18263106284643213
0,1,C,4,6,0.869999086856842,0.0027753184512698684
0,1,C,4,7,0.8791860342025757,0.002153190277928729
0,1,C,4,8,0.0,0.0
0,1,C,4,9,0.0,0.0
0,1,C,4,10,0.0,0.0
0,1,C,4,11,0.0,0.0
0,1,C,4,12,0.0,0.0
0,1,C,4,13,0.823947548866272,0.003578891920926708
0,1,C,4,14,0.0,0.0
0,1,C,4,15,0.0,0.0
0,1,C,4,16,0.0,0.0
0,1,C,4,17,0.0,0.0
0,1,C,4,18,0.7571752823889255,0.12187491860230182
0,1,C,4,19,0.7742509841918945,0.00213372838917536
0,1,H,0,0,0.06912943869829177,8.385524708907078e-06
0,1,H,0,1,0.7643552243709564,0.12008033565007196
0,1,H,0,2,0.0,0.0
0,1,H,0,3,0.24214365482330322,0.11790105569481306
0,1,H,0,4,0.0,0.0
0,1,H,0,5,0.0,0.0
0,1,H,0,6,0.0,0.0
0,1,H,0,7,0.0,0.0
0,1,H,0,8,0.5870298534631729,0.17954760986801382
